ticker,algorithm,start_date,end_date,years,initial_qty,start_price,end_price,start_value,final_shares,final_value,bank,total,total_return_pct,annualized_return_pct,vs_bah_return_pct,vs_bah_total,vs_bah_shares,num_transactions,error
NVDA,sd/9.15%/75.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8360,1507140.7897949219,372898.1824951172,1880038.972290039,30.968576836346884,30.992780202958215,5.380675626922777,77238.98449707031,-1640,26,
NVDA,sd/9.15%/100.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,7690,1386353.190612793,510478.8159790039,1896832.0065917969,32.138424821245934,32.16364936398961,6.550523611821827,94032.01879882812,-2310,26,
NVDA,sd/10.0%/25.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,9493,1711398.0284118652,124862.48308563232,1836260.5114974976,27.918851383527688,27.94042644573893,2.330950174103581,33460.52370452881,-507,24,
NVDA,sd/10.0%/33.33%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,9303,1677144.8286437988,169326.42432403564,1846471.2529678345,28.630159126890568,28.652342792226726,3.0422579174664612,43671.26517486572,-697,24,
NVDA,sd/10.0%/50.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8897,1603951.1491394043,261472.21437072754,1865423.3635101318,29.95041417604329,29.973734602858435,4.362512966619182,62623.375717163086,-1103,24,
NVDA,sd/10.0%/66.67%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8458,1524808.229675293,357377.4719696045,1882185.7016448975,31.118123783299872,31.14245729346692,5.530222573875765,79385.71385192871,-1542,24,
NVDA,sd/10.0%/75.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8230,1483704.3899536133,406030.4015350342,1889734.7914886475,31.644013707826996,31.668805802522606,6.056112498402889,86934.80369567871,-1770,24,
NVDA,sd/10.0%/100.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,7514,1354623.9108276367,554539.0473480225,1909162.9581756592,32.99743210980718,33.023411016033634,7.409530900383071,106362.97038269043,-2486,24,
NVDA,sd/12.5%/25.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,9651,1739882.2682189941,99674.76589202881,1839557.034111023,28.14849602471104,28.170267277872284,2.560594815286933,36757.0463180542,-349,19,
NVDA,sd/12.5%/33.33%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,9505,1713561.3883972168,136930.56925964355,1850491.9576568604,28.91025224132187,28.932676298335668,3.322351031897764,47691.9698638916,-495,19,
NVDA,sd/12.5%/50.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,9172,1653528.148803711,216635.7190322876,1870163.8678359985,30.28065047124575,30.304256678301766,4.692749261821643,67363.88004302979,-828,19,
NVDA,sd/12.5%/66.67%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8787,1584120.3492736816,302469.9302139282,1886590.2794876099,31.424958535199877,31.44955943490162,5.8370573257757705,83790.29169464111,-1213,19,
NVDA,sd/12.5%/75.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8578,1546441.8295288086,347226.89570617676,1893668.7252349854,31.918062124758894,31.94309376526938,6.330160915334787,90868.7374420166,-1422,19,
NVDA,sd/12.5%/100.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,7901,1424392.2703552246,485977.6605682373,1910369.930923462,33.08151308120716,33.10756603046907,7.493611871783056,107569.94313049316,-2099,19,
NVDA,sd/15.0%/25.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,9462,1705809.348449707,123426.38230895996,1829235.730758667,27.42948624295757,27.45064417218095,1.8415850335334625,26435.742965698242,-538,9,
NVDA,sd/15.0%/33.33%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,9271,1671375.8686828613,166155.18272399902,1837531.0514068604,28.007360614557264,28.0290112588931,2.419459405133157,34731.0636138916,-729,9,
NVDA,sd/15.0%/50.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8867,1598542.7491760254,254774.0393447876,1853316.788520813,29.107037565194503,29.129630764023084,3.519136355770396,50516.80072784424,-1133,9,
NVDA,sd/15.0%/66.67%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8446,1522644.8696899414,345382.196975708,1868027.0666656494,30.131795148357426,30.155272467712123,4.543893938933319,65227.078872680664,-1554,9,
NVDA,sd/15.0%/75.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8230,1483704.3899536133,391310.8948440552,1875015.2847976685,30.618613239291815,30.642512507059937,5.030712029867708,72215.2970046997,-1770,9,
NVDA,sd/15.0%/100.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,7562,1363277.350769043,531079.9189987183,1894357.2697677612,31.966027990826156,31.991101598472337,6.378126781402049,91557.28197479248,-2438,9,
NVDA,sd/20.0%/25.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,9704,1749437.1081542969,81365.46648406982,1830802.5746383667,27.53863680636267,27.55988766365862,1.9507355969385642,28002.58684539795,-296,6,
NVDA,sd/20.0%/33.33%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,9585,1727983.7882995605,111544.20358276367,1839527.9918823242,28.146472864863348,28.168242388357932,2.5585716554392413,36728.00408935547,-415,6,
NVDA,sd/20.0%/50.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,9321,1680389.8686218262,175755.49032592773,1856145.358947754,29.304083397093716,29.32684616767409,3.7161821876696095,53345.371154785156,-679,6,
NVDA,sd/20.0%/66.67%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,9020,1626125.5889892578,245358.6752166748,1871484.2642059326,30.372632837557816,30.396318746652916,4.784731628133709,68684.27641296387,-980,6,
NVDA,sd/20.0%/75.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8859,1597100.509185791,281671.90338897705,1878772.412574768,30.88034487635446,30.90447151380915,5.292443666930353,75972.42478179932,-1141,6,
NVDA,sd/20.0%/100.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8333,1502273.2298278809,396544.5768432617,1898817.8066711426,32.276761001562775,32.302106770488194,6.688859792138668,96017.81887817383,-1667,6,
NVDA,sd/25.0%/25.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,9680,1745110.3881835938,93021.07891845703,1838131.4671020508,28.049187188510416,28.070873565090572,2.461285979086309,35331.47930908203,-320,6,
NVDA,sd/25.0%/33.33%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,9542,1720231.7483520508,128515.47205352783,1848747.2204055786,28.78870914667241,28.811028837268495,3.200807937248303,45947.23261260986,-458,6,
NVDA,sd/25.0%/50.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,9226,1663263.268737793,204835.72105407715,1868098.9897918701,30.136805506983812,30.160287162704357,4.548904297559705,65299.00199890137,-774,6,
NVDA,sd/25.0%/66.67%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8861,1597461.0691833496,287674.89778900146,1885135.966972351,31.323647209633727,31.348159767751405,5.73574600020962,82335.97917938232,-1139,6,
NVDA,sd/25.0%/75.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8661,1561405.0694274902,331250.24478912354,1892655.3142166138,31.847465184598267,31.872435078946904,6.25956397517416,89855.32642364502,-1339,6,
NVDA,sd/25.0%/100.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8000,1442239.990234375,469014.0047073364,1911253.9949417114,33.143099361070995,33.169206567294076,7.555198151646888,108454.00714874268,-2000,6,
NVDA,sd-ath-only/9.05%/50.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8806,1587545.6692504883,203351.42073059082,1790897.089981079,24.75871329915819,24.777617504315153,-0.8291879102659152,-11902.897811889648,-1194,4,
NVDA,sd-ath-only/9.05%/75.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8247,1486769.1499328613,298159.44062805176,1784928.590560913,24.34293155929588,24.361488412958643,-1.2449696501282261,-17871.397232055664,-1753,4,
NVDA,sd-ath-only/9.05%/100.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,7711,1390139.0705871582,388787.5584411621,1778926.6290283203,23.9248187585848,23.94302727443849,-1.6630824508393083,-23873.358764648438,-2289,4,
NVDA,sd-ath-only/9.15%/50.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8794,1585382.3092651367,205400.54725646973,1790782.8565216064,24.75075548879642,24.769653036930194,-0.8371457206276887,-12017.131271362305,-1206,4,
NVDA,sd-ath-only/9.15%/75.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8230,1483704.3899536133,301030.87130737305,1784735.2612609863,24.329463719721613,24.34800933802894,-1.2584374897024944,-18064.726531982422,-1770,4,
NVDA,sd-ath-only/9.15%/100.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,7690,1386353.190612793,392341.96112060547,1778695.1517333984,23.908693426965254,23.92688852784115,-1.6792077824588532,-24104.836059570312,-2310,4,
NVDA,sd-ath-only/10.0%/50.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8697,1567895.149383545,226573.95375061035,1794469.1031341553,25.007549353088105,25.02666189488798,-0.5803518563360015,-8330.884658813477,-1303,4,
NVDA,sd-ath-only/10.0%/75.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8091,1458645.470123291,331429.68586730957,1790075.1559906006,24.701455164314705,24.720311478533354,-0.8864460451094018,-12724.831802368164,-1909,4,
NVDA,sd-ath-only/10.0%/100.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,7514,1354623.9108276367,430896.68534851074,1785520.5961761475,24.384172264435055,24.402763528793912,-1.2037289449890523,-17279.39161682129,-2486,4,
NVDA,sd-ath-only/15.0%/50.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8738,1575286.629333496,222744.67965698242,1798031.3089904785,25.255702204319945,25.275022848906726,-0.33219900510416167,-4768.678802490234,-1262,3,
NVDA,sd-ath-only/15.0%/75.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,8139,1467298.9100646973,328072.5395050049,1795371.4495697021,25.070409235366487,25.089574460011765,-0.51749197405762,-7428.538223266602,-1861,3,
NVDA,sd-ath-only/15.0%/100.0%,2024-10-22,2025-10-22,0.999315537303217,10000,143.54885864257812,180.27999877929688,1435488.5864257812,7562,1363277.350769043,429244.8193664551,1792522.170135498,24.871920758262082,24.89091970361097,-0.7159804511620251,-10277.817657470703,-2438,3,
