,Open,High,Low,Close
2024-04-12,92.93912646874901,93.25659954105852,92.8333021113125,93.04495082618551
2024-04-13,93.92344060504992,93.99277749732887,93.90032830762362,93.94655290247624
2024-04-14,94.72662646224911,94.99946624905635,94.6356798666467,94.81757305785153
2024-04-15,94.62601289748788,94.6729853454884,94.61035541482103,94.64167038015472
2024-04-16,93.98124112912704,94.10477717427996,93.94006244740939,94.02241981084468
2024-04-17,95.5993094773449,95.75657596625818,95.5468873143738,95.651731640316
2024-04-18,95.84676384298899,96.15484189569953,95.74407115875215,95.94945652722583
2024-04-19,97.3793095098842,97.64256788777567,97.29155671725371,97.46706230251469
2024-04-20,95.4620299399628,95.74630946903773,95.36727009693783,95.55678978298778
2024-04-21,95.40032891837389,95.80693814128045,95.26479251073837,95.53586532600941
2024-04-22,93.96406625617091,94.54593174038826,93.77011109476514,94.15802141757669
2024-04-23,94.36373855412899,94.72093154069367,94.24467422527407,94.48280288298388
2024-04-24,94.30664597332603,94.48491971421136,94.24722139303093,94.36607055362114
2024-04-25,93.62144070284019,94.29482286915069,93.39697998073667,93.84590142494369
2024-04-26,94.81475365714289,95.2330926608778,94.67530732256459,94.9541999917212
2024-04-27,94.07426546051163,94.14022074437293,94.05228036589118,94.09625055513206
2024-04-28,93.83900949866533,94.45785830960614,93.63272656168508,94.0452924356456
2024-04-29,94.11907218899792,94.73323360048656,93.9143517185017,94.32379265949413
2024-04-30,94.81347152019468,94.94105813619373,94.77094264819499,94.85600039219436
2024-05-01,95.33166289164198,95.34395013951118,95.32756714235225,95.33575864093172
2024-05-02,95.15565835889394,95.41876062121112,95.06795760478822,95.24335911299967
2024-05-03,93.93414683031801,94.08985531997403,93.88224400043265,93.98604966020335
2024-05-04,94.19153463289366,94.41521320846373,94.11697510770365,94.26609415808369
2024-05-05,95.42313674260248,95.55241577301632,95.38004373246454,95.46622975274043
2024-05-06,94.77163894382362,94.99250736680659,94.69801613616262,94.84526175148461
2024-05-07,94.9920807464732,95.42169684822152,94.84887537922378,95.13528611372264
2024-05-08,93.31558462920754,93.97958088150301,93.09425254510904,93.53691671330603
2024-05-09,93.56371569561308,93.65123046213594,93.53454410677215,93.59288728445404
2024-05-10,93.15868327501198,93.70411108483746,92.97687400507014,93.3404925449538
2024-05-11,91.6025529995671,92.17772921559138,91.41082759422567,91.79427840490852
2024-05-12,89.59925396234752,89.94408781129899,89.48430934603037,89.71419857866468
2024-05-13,89.73863763805771,90.27957980856428,89.5583235812222,89.91895169489324
2024-05-14,90.57493579545044,91.24857397979709,90.35038973400155,90.79948185689932
2024-05-15,90.44681457500106,90.99252918080668,90.2649097063992,90.62871944360293
2024-05-16,92.76203788213779,93.00709698946169,92.68035151302982,92.84372425124576
2024-05-17,92.42383479859197,92.71951534063243,92.32527461791182,92.52239497927212
2024-05-18,92.48236602918077,92.81526511417331,92.37139966751657,92.59333239084495
2024-05-19,91.37065183356725,91.7400115217633,91.24753193750192,91.4937717296326
2024-05-20,90.38567026160537,90.79991186614127,90.24758972676007,90.52375079645067
2024-05-21,88.46320294363929,88.99915400993518,88.28455258820733,88.64185329907126
2024-05-22,89.02751191030919,89.06413965076796,89.01530266348962,89.03972115712878
2024-05-23,89.11402696100774,89.64723586966034,88.93629065812355,89.29176326389194
2024-05-24,87.54757925275159,87.75234780311902,87.47932306929579,87.6158354362074
2024-05-25,87.60371525349379,88.04150126266072,87.45778658377148,87.7496439232161
2024-05-26,88.08882417268691,88.21737159420216,88.04597503218183,88.131673313192
2024-05-27,88.32465648020299,88.33557495813965,88.32101698755743,88.32829597284854
2024-05-28,89.088446593939,89.23543729253743,89.0394496944062,89.1374434934718
2024-05-29,89.66477094944946,90.1387990968922,89.50676156696856,89.82278033193037
2024-05-30,90.20484211234381,90.67861559793646,90.04691761714628,90.36276660754136
2024-05-31,90.39200338295483,90.5708433129044,90.33239007297163,90.45161669293802
2024-06-01,91.46361517380619,91.91880771769937,91.3118843258418,91.61534602177058
2024-06-02,90.51334054002034,90.56450805488396,90.49628470173245,90.53039637830821
2024-06-03,88.75192202289904,89.26704332570073,88.58021492196515,88.92362912383294
2024-06-04,89.94125625328401,90.0701790509409,89.89828198739839,89.98423051916964
2024-06-05,91.36462234518204,91.55919438865519,91.29976499735767,91.42947969300643
2024-06-06,91.7020752453841,92.17603377724073,91.54408906809856,91.86006142266965
2024-06-07,92.7737604065331,93.06858950656911,92.67548403985442,92.87203677321178
2024-06-08,91.74099702487338,91.96291287634753,91.66702507438201,91.81496897536476
2024-06-09,91.19924189531628,91.82356822732541,90.9911331179799,91.40735067265265
2024-06-10,91.53697679256,91.67831758912634,91.48986319370456,91.58409039141544
2024-06-11,93.50758935370956,94.13279796802529,93.299186482271,93.71599222514814
2024-06-12,94.14164949363504,94.75857863104639,93.93600644783126,94.34729253943883
2024-06-13,93.52320414655864,93.53059854473206,93.52073934716749,93.52566894594977
2024-06-14,92.58721566886038,93.02420492366507,92.44155258392549,92.73287875379528
2024-06-15,92.01866799026037,92.20645292582569,91.9560730117386,92.08126296878214
2024-06-16,90.25316343738186,90.53402280541754,90.15954364803663,90.34678322672708
2024-06-17,89.49158469516063,89.73570803747813,89.41021024772147,89.5729591425998
2024-06-18,88.59952527916381,89.07252577013402,88.44185844884042,88.75719210948722
2024-06-19,87.56310924149946,87.65025456346157,87.53406080084542,87.5921576821535
2024-06-20,86.45889186704343,87.0736091480724,86.25398610670045,86.66379762738643
2024-06-21,87.49429993174877,87.53545665197406,87.480581025007,87.50801883849053
2024-06-22,86.88625787333869,87.48854450190434,86.68549566381681,87.08702008286058
2024-06-23,84.22469873021316,84.81260304767231,84.02873062439345,84.42066683603288
2024-06-24,84.48849685101325,84.59195080355863,84.45401220016478,84.52298150186171
2024-06-25,83.7745021975962,83.8066672073268,83.76378052768601,83.7852238675064
2024-06-26,82.82654984356066,83.1519772783784,82.71807403195476,82.93502565516657
2024-06-27,82.82606134783838,82.91905518008276,82.79506340375691,82.85705929191984
2024-06-28,83.02407928073458,83.13972397893433,82.98553104800135,83.06262751346783
2024-06-29,82.90660539320031,83.15167961779137,82.82491398500329,82.98829680139733
2024-06-30,82.61152352685058,82.8419725748033,82.53470717753298,82.68833987616814
2024-07-01,82.6396455755273,83.01717941101624,82.51380096369766,82.76549018735695
2024-07-02,82.19866530930236,82.58203738666982,82.07087461684652,82.32645600175817
2024-07-03,81.92021239219355,82.02605239256413,81.88493239207,81.95549239231707
2024-07-04,82.52992366164088,82.99473765367753,82.37498566429534,82.68486165898643
2024-07-05,83.42524508702869,84.0472694945682,83.21790361784885,83.63258655620852
2024-07-06,83.32580516969807,83.89158745735892,83.13721107381112,83.51439926558503
2024-07-07,82.11399126065956,82.56723092732322,81.96291137177168,82.26507114954745
2024-07-08,82.86181248819186,83.3596158057563,82.69587804900372,83.02774692738001
2024-07-09,83.39076710565827,83.84529987859258,83.23925618134683,83.54227802996971
2024-07-10,82.89285929630624,83.51311187157827,82.68610843788224,83.09961015473026
2024-07-11,82.99862826453413,83.29253952481619,82.9006578444401,83.09659868462815
2024-07-12,84.46928170868354,84.83261316588394,84.34817122295007,84.590392194417
2024-07-13,84.28682294511304,84.61467143397407,84.1775401154927,84.39610577473339
2024-07-14,84.0812035225784,84.49139048151214,83.94447453626717,84.21793250888965
2024-07-15,84.83237774525026,85.22384114171076,84.70188994643009,84.96286554407043
2024-07-16,84.12396958709937,84.2249963456599,84.09029400091252,84.15764517328621
2024-07-17,84.04553148801946,84.35432944079967,83.94259883709272,84.1484641389462
2024-07-18,84.42968881037552,84.96116830139681,84.2525289800351,84.60684864071595
2024-07-19,85.20474513462487,85.37575244472961,85.14774269792329,85.26174757132645
2024-07-20,85.05947919725475,85.11317289741712,85.04158129720062,85.07737709730887
2024-07-21,87.22811167837588,87.85256486510193,87.01996061613386,87.43626274061789
2024-07-22,86.6865482361253,87.32400810292789,86.47406161385777,86.89903485839284
2024-07-23,87.60269719718649,87.73486466918435,87.55864137318721,87.64675302118577
2024-07-24,87.14574667368296,87.77028561181066,86.9375670276404,87.35392631972553
2024-07-25,86.90713647764115,86.94268465207499,86.89528708616321,86.9189858691191
2024-07-26,87.35026804876824,87.50186645283539,87.29973524741253,87.40080085012396
2024-07-27,86.6961182260076,87.26568023463003,86.50626422313346,86.88597222888174
2024-07-28,85.25685142184686,85.46823090659407,85.18639159359779,85.32731125009593
2024-07-29,83.9400879180943,84.04776265117026,83.90419634040232,83.97597949578629
2024-07-30,85.91825179083716,85.97817852458495,85.89827621292123,85.93822736875309
2024-07-31,85.49753588732796,85.82180332677174,85.3894467408467,85.60562503380922
2024-08-01,85.18235367699964,85.62532107220218,85.03469787859879,85.33000947540049
2024-08-02,85.3828961317458,85.55212049617711,85.32648801026869,85.4393042532229
2024-08-03,85.459819693984,85.83268051983431,85.33553275203388,85.5841066359341
2024-08-04,85.7683774116217,85.94115317072604,85.71078549192026,85.82596933132315
2024-08-05,86.16991495312719,86.35801254749073,86.10721575500601,86.23261415124837
2024-08-06,85.59514389756386,85.82234615114307,85.51940981303744,85.67087798209026
2024-08-07,85.86473478113767,86.07181532446742,85.79570793336109,85.93376162891425
2024-08-08,85.96352750759364,86.44868775515897,85.80180742507187,86.12524759011542
2024-08-09,86.47347197698339,86.86699278542685,86.34229837416889,86.60464557979788
2024-08-10,86.9082483519676,86.94819138909432,86.89493400625871,86.9215626976765
2024-08-11,86.52074432476489,86.89543183021962,86.3958484896133,86.64564015991647
2024-08-12,86.70174434510689,86.75612103025142,86.68361878339203,86.71986990682173
2024-08-13,87.08973429303136,87.48236784578812,86.95885644211243,87.22061214395028
2024-08-14,85.39457862117376,85.56193618348063,85.33879276707148,85.45036447527605
2024-08-15,85.77087312865307,85.8377468057796,85.74858190294422,85.7931643543619
2024-08-16,84.55080797513834,84.76551782598263,84.47923802485693,84.62237792541977
2024-08-17,84.02008545414945,84.58693405569392,83.8311359203013,84.20903498799761
2024-08-18,84.65557129009677,84.93465686606459,84.56254276477416,84.74859981541938
2024-08-19,84.31643650778939,84.63724713223598,84.20949963297386,84.42337338260492
2024-08-20,83.75641516415162,83.79772378320622,83.74264562446676,83.77018470383649
2024-08-21,84.30685055421479,84.35484353556491,84.29085289376475,84.32284821466483
2024-08-22,85.42393066967563,85.77648470903799,85.30641265655484,85.54144868279641
2024-08-23,86.29798035492482,86.66682565175672,86.1750319226475,86.42092878720212
2024-08-24,86.41630071016581,86.51258680359807,86.38420534568839,86.44839607464323
2024-08-25,85.72863153545983,86.14841546727901,85.58870355818677,85.86855951273289
2024-08-26,86.56265261822581,86.66560686695495,86.5283345353161,86.59697070113552
2024-08-27,86.34317555848145,86.90000640960719,86.15756527477288,86.52878584219003
2024-08-28,84.74048764743632,85.04800153823548,84.63798301716993,84.8429922777027
2024-08-29,85.67548836031935,85.7052968725123,85.66555218958835,85.68542453105033
2024-08-30,86.09843863130243,86.42115696735725,85.99086585261749,86.20601140998737
2024-08-31,86.4250977217906,86.5698209728921,86.37685663809013,86.47333880549111
2024-09-01,85.50869756339102,86.12066192438222,85.3047094430606,85.71268568372142
2024-09-02,86.51706970008316,87.03517836204324,86.34436681276314,86.68977258740318
2024-09-03,87.07084981260192,87.22792591842719,87.01849111066016,87.12320851454368
2024-09-04,88.03202807635321,88.15893754361159,87.98972492060042,88.074331232106
2024-09-05,87.98950521303402,88.6130416858863,87.78165972208326,88.19735070398478
2024-09-06,87.88840156842132,88.26341900424865,87.76339575647887,88.01340738036376
2024-09-07,86.31945405825427,86.94475175127444,86.11102149391422,86.52788662259432
2024-09-08,85.62297916801862,85.81861174664486,85.55776830847654,85.6881900275607
2024-09-09,85.65749977946261,85.99843268961112,85.54385547607978,85.77114408284545
2024-09-10,85.04918344920767,85.61865722432682,84.85935885750129,85.23900804091406
2024-09-11,84.71804730290255,84.8239608404258,84.6827427903948,84.7533518154103
2024-09-12,84.55760226876981,85.1609446717882,84.35648813443035,84.75871640310928
2024-09-13,84.58190528821713,84.59195685912974,84.5785547645796,84.58525581185467
2024-09-14,84.7903774851027,85.42632638850056,84.57839451730341,85.00236045290198
2024-09-15,84.46940480215008,84.74925387023855,84.37612177945392,84.56268782484624
2024-09-16,83.58737138554906,83.74021839717408,83.53642238167404,83.63832038942407
2024-09-17,82.83714393631507,83.45344298244798,82.63171092093742,83.04257695169271
2024-09-18,82.7495166326767,82.9429766242839,82.68502996880763,82.81400329654576
2024-09-19,81.83311351089218,81.86650211580869,81.82198397592,81.84424304586435
2024-09-20,82.71332455624372,83.28462829867271,82.52288997543405,82.90375913705338
2024-09-21,83.49044383723519,83.65579450808612,83.43532694695153,83.54556072751883
2024-09-22,83.36715081253189,83.49946024166604,83.32304766948718,83.41125395557661
2024-09-23,82.656652780383,83.25151441028484,82.45836557041571,82.85493999035027
2024-09-24,81.90374032019307,82.4652713536758,81.71656330903215,82.09091733135398
2024-09-25,83.57838768874477,83.61495339846127,83.56619911883928,83.59057625865027
2024-09-26,81.49927362386279,81.67435957798918,81.44091163915398,81.55763560857159
2024-09-27,81.9399114861833,82.19140471782613,81.85608040896902,82.02374256339758
2024-09-28,81.27500528444288,81.67837538168018,81.14054858536377,81.40946198352198
2024-09-29,81.55617731438089,82.16644311789567,81.35275537987597,81.75959924888582
2024-09-30,81.78645222341456,82.07383981317483,81.69065636016114,81.88224808666799
2024-10-01,82.66940283148338,83.14617799839993,82.51047777584452,82.82832788712223
2024-10-02,83.95418953534491,84.11825552649809,83.89950087162717,84.00887819906264
2024-10-03,84.102717729442,84.33132347426078,84.0265158145024,84.1789196443816
2024-10-04,84.64594032400544,84.76922396973329,84.60484577542948,84.68703487258139
2024-10-05,84.09384707327895,84.46889001158118,83.96883276051155,84.21886138604636
2024-10-06,83.99570111533374,84.29205350552708,83.8969169852693,84.09448524539819
2024-10-07,86.59892724623118,86.96121851427424,86.47816349021686,86.71969100224554
2024-10-08,88.33586357563847,88.57242337072013,88.25701031061125,88.41471684066569
2024-10-09,88.22486470825365,88.72466234192478,88.05826549702994,88.39146391947736
2024-10-10,87.51704601092582,87.59472069369035,87.49115445000432,87.54293757184733
2024-10-11,87.04763320980511,87.06885868702528,87.04055805073175,87.05470836887851
2024-10-12,88.30386648584461,88.69537776164802,88.17336272724347,88.43437024444574
2024-10-13,85.90905020856728,86.21013969832025,85.8086870453163,86.00941337181827
2024-10-14,87.25121684900142,87.4677825456706,87.17902828344502,87.32340541455781
2024-10-15,88.56320420865536,89.02082009486219,88.41066557991975,88.71574283739098
2024-10-16,89.12895366381072,89.67543826374033,88.94679213050084,89.31111519712059
2024-10-17,89.53144651068676,89.93125495680539,89.39817702864721,89.6647159927263
2024-10-18,89.48634753003391,89.67281772886932,89.42419079708878,89.54850426297905
2024-10-19,89.07069447249287,89.69392502910671,88.8629509536216,89.27843799136416
2024-10-20,90.58214553435565,90.5878252925601,90.58025228162082,90.58403878709046
2024-10-21,89.38409931134154,89.67550303909987,89.2869647354221,89.48123388726098
2024-10-22,90.53414791811106,90.8419484394289,90.43154774433843,90.63674809188367
2024-10-23,90.63526434663136,90.93346226171792,90.5358650416025,90.73466365166021
2024-10-24,91.13980261277733,91.6946344435862,90.95485866917438,91.32474655638029
2024-10-25,91.57144461798778,92.07527249140753,91.40350199351454,91.73938724246104
2024-10-26,91.52432281426331,91.93803470604419,91.38641885033636,91.66222677819027
2024-10-27,91.28278316739144,91.39228189745916,91.2462835907022,91.31928274408068
2024-10-28,90.15009586376006,90.19602154853459,90.13478730216855,90.16540442535157
2024-10-29,89.14373010936465,89.50079540636759,89.024708343697,89.2627518750323
2024-10-30,88.62499840337439,89.22397398346814,88.42533987667647,88.82465693007231
2024-10-31,89.85166176232086,89.92453600507542,89.82737034806935,89.87595317657238
2024-11-01,89.51661066161576,90.12535314668231,89.31369649992689,89.71952482330461
2024-11-02,89.9278236852514,90.08208935159989,89.87640179646856,89.97924557403422
2024-11-03,90.34141188017465,90.4720299488244,90.29787252395805,90.38495123639123
2024-11-04,90.18510067015805,90.84920900268436,89.9637312259826,90.40647011433349
2024-11-05,90.39352169754503,90.92604868048802,90.2160127032307,90.57103069185936
2024-11-06,90.60054533613653,90.97612624591498,90.47535169954372,90.72573897272935
2024-11-07,91.17411628412302,91.70906234232005,90.99580093139066,91.35243163685536
2024-11-08,91.63340727517334,91.89569664747731,91.54597748440536,91.72083706594132
2024-11-09,92.2654882731184,92.74016770961177,92.10726179428727,92.42371475194952
2024-11-10,92.04413607375236,92.39593885973764,91.92686847842393,92.16140366908078
2024-11-11,92.47267531462266,93.0240540188224,92.28888241322275,92.65646821602257
2024-11-12,91.31512126373255,91.63567530240573,91.20826991750815,91.42197260995694
2024-11-13,92.97005829472806,93.30392019075674,92.85877099605185,93.0813455934043
2024-11-14,91.77177645879337,92.26209110522584,91.60833824331587,91.93521467427085
2024-11-15,92.7779017813162,93.34341040798414,92.58939890576023,92.96640465687219
2024-11-16,91.99792631612888,92.21207378418788,91.92654382677588,92.06930880548188
2024-11-17,91.48557218567542,91.76202112935633,91.39342253778179,91.57772183356906
2024-11-18,91.44716899337566,91.64721426157755,91.38048723730837,91.51385074944295
2024-11-19,91.01691576862471,91.42727542217764,90.8801292174404,91.15370231980903
2024-11-20,90.63760767484348,90.89489107430781,90.55184654168869,90.72336880799826
2024-11-21,88.94615781876637,89.60429265649205,88.72677953952446,89.16553609800826
2024-11-22,90.02441585375877,90.33186909864455,89.92193143879683,90.12690026872069
2024-11-23,90.04732960740506,90.10866058005067,90.02688594985653,90.0677732649536
2024-11-24,90.75824111259696,91.17495626539433,90.6193360616645,90.89714616352941
2024-11-25,88.82051535194785,89.2483645195373,88.67789896275136,88.96313174114434
2024-11-26,88.60246187927679,88.80284749983537,88.53566667242393,88.66925708612965
2024-11-27,89.07880318816514,89.54711371624725,88.92269967880443,89.23490669752584
2024-11-28,88.39516756385537,88.81236083221171,88.25610314106994,88.53423198664082
2024-11-29,88.76293098253215,88.8164260055537,88.74509930819163,88.78076265687267
2024-11-30,88.55090370122963,88.74356556751732,88.48668307913374,88.61512432332553
2024-12-01,87.36696838223158,87.76153385204559,87.23544655896023,87.49849020550292
2024-12-02,89.24891394865578,89.47756085557201,89.17269831301704,89.32512958429453
2024-12-03,88.91211729648532,89.0959180513281,88.85085037820438,88.97338421476624
2024-12-04,90.84237770425482,91.10532426254014,90.75472885149303,90.93002655701659
2024-12-05,90.91263665065566,90.94273302424321,90.90260452612647,90.92266877518485
2024-12-06,90.79628458128344,91.04746577064535,90.71255751816281,90.88001164440408
2024-12-07,90.71979400025853,90.91808233880404,90.65369788741,90.78589011310703
2024-12-08,91.67686822867542,91.75465134779411,91.65094052230252,91.70279593504831
2024-12-09,91.2896451145723,91.84600514805092,91.1041917700794,91.47509845906517
2024-12-10,93.14005065075354,93.32589967611852,93.07810097563187,93.2020003258752
2024-12-11,93.6527633706854,94.16933859829251,93.4805716281497,93.82495511322111
2024-12-12,93.16229198353517,93.3724392837104,93.09224288347676,93.23234108359358
2024-12-13,93.74279667729888,93.86560521024836,93.70186049964906,93.78373285494871
2024-12-14,93.77319204485438,93.8031563916758,93.76320392924725,93.78318016046153
2024-12-15,92.65313590940747,92.75381675241225,92.61957562840587,92.68669619040907
2024-12-16,93.12544762544904,93.13249860622992,93.1230972985221,93.127797952376
2024-12-17,92.49571564916184,92.84393333319392,92.3796430878178,92.61178821050586
2024-12-18,91.91033317281033,92.07199762720464,91.85644502134556,91.9642213242751
2024-12-19,91.83201293638838,91.98825453512373,91.77993240347661,91.88409346930017
2024-12-20,91.97776448358717,92.35539653716265,91.85188713239535,92.103641834779
2024-12-21,92.28235332827556,92.36607517424542,92.25444604628562,92.31026061026552
2024-12-22,92.61774852025151,93.12522366468433,92.4485901387739,92.78690690172911
2024-12-23,92.88947203615707,93.05700854480689,92.8336265332738,92.94531753904035
2024-12-24,92.75942090964348,93.27359284754554,92.58803026367613,92.93081155561083
